ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-10-15 13:12:45+00:00,32,1,230943,70.44,70.45,70.44,70.45,7,CL.c.0
2024-10-15 13:12:47+00:00,32,1,230943,70.45,70.45,70.44,70.44,3,CL.c.0
2024-10-15 13:12:50+00:00,32,1,230943,70.44,70.44,70.43,70.43,11,CL.c.0
2024-10-15 13:12:51+00:00,32,1,230943,70.43,70.43,70.42,70.43,6,CL.c.0
2024-10-15 13:12:52+00:00,32,1,230943,70.44,70.44,70.44,70.44,1,CL.c.0
2024-10-15 13:12:53+00:00,32,1,230943,70.43,70.44,70.43,70.44,4,CL.c.0
2024-10-15 13:12:54+00:00,32,1,230943,70.44,70.45,70.44,70.44,12,CL.c.0
2024-10-15 13:12:55+00:00,32,1,230943,70.44,70.44,70.44,70.44,2,CL.c.0
2024-10-15 13:12:56+00:00,32,1,230943,70.45,70.45,70.45,70.45,1,CL.c.0
2024-10-15 13:12:57+00:00,32,1,230943,70.45,70.45,70.45,70.45,8,CL.c.0
2024-10-15 13:12:58+00:00,32,1,230943,70.45,70.45,70.45,70.45,1,CL.c.0
2024-10-15 13:12:59+00:00,32,1,230943,70.46,70.46,70.45,70.45,12,CL.c.0
2024-10-15 13:13:00+00:00,32,1,230943,70.46,70.46,70.45,70.45,16,CL.c.0
2024-10-15 13:13:01+00:00,32,1,230943,70.45,70.45,70.44,70.44,2,CL.c.0
2024-10-15 13:13:02+00:00,32,1,230943,70.45,70.47,70.44,70.46,46,CL.c.0
2024-10-15 13:13:03+00:00,32,1,230943,70.46,70.47,70.46,70.47,9,CL.c.0
2024-10-15 13:13:04+00:00,32,1,230943,70.47,70.47,70.47,70.47,4,CL.c.0
2024-10-15 13:13:06+00:00,32,1,230943,70.47,70.47,70.45,70.47,20,CL.c.0
2024-10-15 13:13:08+00:00,32,1,230943,70.47,70.47,70.47,70.47,3,CL.c.0
2024-10-15 13:13:09+00:00,32,1,230943,70.48,70.49,70.48,70.49,10,CL.c.0
2024-10-15 13:13:10+00:00,32,1,230943,70.48,70.49,70.48,70.49,22,CL.c.0
2024-10-15 13:13:11+00:00,32,1,230943,70.5,70.51,70.5,70.5,8,CL.c.0
2024-10-15 13:13:12+00:00,32,1,230943,70.5,70.5,70.5,70.5,5,CL.c.0
2024-10-15 13:13:13+00:00,32,1,230943,70.52,70.52,70.52,70.52,2,CL.c.0
2024-10-15 13:13:14+00:00,32,1,230943,70.51,70.51,70.51,70.51,3,CL.c.0
2024-10-15 13:13:15+00:00,32,1,230943,70.51,70.51,70.51,70.51,2,CL.c.0
2024-10-15 13:13:16+00:00,32,1,230943,70.51,70.51,70.5,70.5,2,CL.c.0
2024-10-15 13:13:17+00:00,32,1,230943,70.51,70.51,70.49,70.49,12,CL.c.0
2024-10-15 13:13:19+00:00,32,1,230943,70.5,70.5,70.5,70.5,2,CL.c.0
2024-10-15 13:13:20+00:00,32,1,230943,70.49,70.49,70.47,70.47,8,CL.c.0
2024-10-15 13:13:21+00:00,32,1,230943,70.47,70.47,70.47,70.47,1,CL.c.0
2024-10-15 13:13:22+00:00,32,1,230943,70.47,70.47,70.47,70.47,5,CL.c.0
2024-10-15 13:13:23+00:00,32,1,230943,70.47,70.47,70.47,70.47,5,CL.c.0
2024-10-15 13:13:25+00:00,32,1,230943,70.47,70.47,70.45,70.46,12,CL.c.0
2024-10-15 13:13:26+00:00,32,1,230943,70.47,70.47,70.46,70.46,13,CL.c.0
2024-10-15 13:13:27+00:00,32,1,230943,70.46,70.46,70.44,70.45,15,CL.c.0
2024-10-15 13:13:28+00:00,32,1,230943,70.44,70.44,70.44,70.44,1,CL.c.0
2024-10-15 13:13:29+00:00,32,1,230943,70.45,70.45,70.45,70.45,1,CL.c.0
2024-10-15 13:13:30+00:00,32,1,230943,70.44,70.44,70.43,70.43,4,CL.c.0
2024-10-15 13:13:31+00:00,32,1,230943,70.43,70.43,70.43,70.43,1,CL.c.0
2024-10-15 13:13:33+00:00,32,1,230943,70.43,70.43,70.43,70.43,1,CL.c.0
2024-10-15 13:13:34+00:00,32,1,230943,70.43,70.43,70.43,70.43,1,CL.c.0
2024-10-15 13:13:35+00:00,32,1,230943,70.43,70.43,70.42,70.42,15,CL.c.0
2024-10-15 13:13:36+00:00,32,1,230943,70.43,70.43,70.43,70.43,6,CL.c.0
2024-10-15 13:13:39+00:00,32,1,230943,70.43,70.43,70.43,70.43,8,CL.c.0
2024-10-15 13:13:40+00:00,32,1,230943,70.44,70.46,70.44,70.46,18,CL.c.0
2024-10-15 13:13:41+00:00,32,1,230943,70.45,70.46,70.45,70.45,26,CL.c.0
2024-10-15 13:13:42+00:00,32,1,230943,70.44,70.44,70.44,70.44,22,CL.c.0
2024-10-15 13:13:43+00:00,32,1,230943,70.44,70.44,70.43,70.43,2,CL.c.0
2024-10-15 13:13:45+00:00,32,1,230943,70.43,70.43,70.43,70.43,1,CL.c.0
2024-10-15 13:13:46+00:00,32,1,230943,70.42,70.42,70.41,70.42,7,CL.c.0
2024-10-15 13:13:47+00:00,32,1,230943,70.43,70.43,70.42,70.42,14,CL.c.0
2024-10-15 13:13:49+00:00,32,1,230943,70.42,70.42,70.42,70.42,3,CL.c.0
2024-10-15 13:13:50+00:00,32,1,230943,70.42,70.42,70.42,70.42,4,CL.c.0
2024-10-15 13:13:51+00:00,32,1,230943,70.43,70.43,70.43,70.43,11,CL.c.0
2024-10-15 13:13:52+00:00,32,1,230943,70.42,70.42,70.41,70.42,6,CL.c.0
2024-10-15 13:13:53+00:00,32,1,230943,70.42,70.42,70.42,70.42,3,CL.c.0
2024-10-15 13:13:54+00:00,32,1,230943,70.41,70.41,70.38,70.41,88,CL.c.0
2024-10-15 13:13:55+00:00,32,1,230943,70.4,70.41,70.38,70.39,68,CL.c.0
2024-10-15 13:13:56+00:00,32,1,230943,70.41,70.41,70.41,70.41,1,CL.c.0
2024-10-15 13:13:57+00:00,32,1,230943,70.41,70.42,70.41,70.42,9,CL.c.0
2024-10-15 13:13:58+00:00,32,1,230943,70.43,70.44,70.43,70.43,11,CL.c.0
2024-10-15 13:13:59+00:00,32,1,230943,70.42,70.42,70.42,70.42,4,CL.c.0
2024-10-15 13:14:00+00:00,32,1,230943,70.42,70.43,70.42,70.42,10,CL.c.0
2024-10-15 13:14:02+00:00,32,1,230943,70.42,70.43,70.42,70.43,8,CL.c.0
2024-10-15 13:14:07+00:00,32,1,230943,70.43,70.43,70.43,70.43,17,CL.c.0
2024-10-15 13:14:08+00:00,32,1,230943,70.43,70.43,70.43,70.43,3,CL.c.0
2024-10-15 13:14:10+00:00,32,1,230943,70.42,70.42,70.42,70.42,14,CL.c.0
2024-10-15 13:14:11+00:00,32,1,230943,70.41,70.41,70.41,70.41,18,CL.c.0
2024-10-15 13:14:13+00:00,32,1,230943,70.42,70.43,70.42,70.42,29,CL.c.0
2024-10-15 13:14:14+00:00,32,1,230943,70.42,70.42,70.41,70.41,3,CL.c.0
2024-10-15 13:14:15+00:00,32,1,230943,70.41,70.41,70.41,70.41,1,CL.c.0
2024-10-15 13:14:18+00:00,32,1,230943,70.41,70.41,70.4,70.4,10,CL.c.0
2024-10-15 13:14:19+00:00,32,1,230943,70.39,70.39,70.39,70.39,7,CL.c.0
2024-10-15 13:14:20+00:00,32,1,230943,70.4,70.41,70.4,70.41,4,CL.c.0
2024-10-15 13:14:21+00:00,32,1,230943,70.4,70.4,70.4,70.4,1,CL.c.0
2024-10-15 13:14:22+00:00,32,1,230943,70.41,70.41,70.41,70.41,8,CL.c.0
2024-10-15 13:14:23+00:00,32,1,230943,70.41,70.42,70.41,70.42,8,CL.c.0
2024-10-15 13:14:24+00:00,32,1,230943,70.43,70.43,70.43,70.43,6,CL.c.0
2024-10-15 13:14:25+00:00,32,1,230943,70.43,70.43,70.42,70.43,5,CL.c.0
2024-10-15 13:14:26+00:00,32,1,230943,70.42,70.42,70.42,70.42,1,CL.c.0
2024-10-15 13:14:27+00:00,32,1,230943,70.42,70.42,70.42,70.42,4,CL.c.0
2024-10-15 13:14:28+00:00,32,1,230943,70.41,70.41,70.41,70.41,3,CL.c.0
2024-10-15 13:14:29+00:00,32,1,230943,70.41,70.41,70.41,70.41,4,CL.c.0
2024-10-15 13:14:30+00:00,32,1,230943,70.41,70.41,70.41,70.41,1,CL.c.0
2024-10-15 13:14:31+00:00,32,1,230943,70.41,70.41,70.41,70.41,2,CL.c.0
2024-10-15 13:14:33+00:00,32,1,230943,70.42,70.42,70.42,70.42,9,CL.c.0
2024-10-15 13:14:36+00:00,32,1,230943,70.43,70.43,70.43,70.43,3,CL.c.0
2024-10-15 13:14:37+00:00,32,1,230943,70.43,70.43,70.43,70.43,1,CL.c.0
2024-10-15 13:14:38+00:00,32,1,230943,70.43,70.43,70.43,70.43,2,CL.c.0
2024-10-15 13:14:40+00:00,32,1,230943,70.43,70.43,70.43,70.43,1,CL.c.0
2024-10-15 13:14:43+00:00,32,1,230943,70.43,70.43,70.43,70.43,1,CL.c.0
2024-10-15 13:14:44+00:00,32,1,230943,70.44,70.45,70.44,70.44,27,CL.c.0
2024-10-15 13:14:45+00:00,32,1,230943,70.45,70.46,70.44,70.46,4,CL.c.0
2024-10-15 13:14:46+00:00,32,1,230943,70.46,70.46,70.45,70.45,2,CL.c.0
2024-10-15 13:14:47+00:00,32,1,230943,70.45,70.45,70.44,70.44,4,CL.c.0
2024-10-15 13:14:48+00:00,32,1,230943,70.44,70.45,70.44,70.45,3,CL.c.0
2024-10-15 13:14:49+00:00,32,1,230943,70.45,70.45,70.44,70.44,20,CL.c.0
2024-10-15 13:14:50+00:00,32,1,230943,70.44,70.44,70.44,70.44,7,CL.c.0
2024-10-15 13:14:52+00:00,32,1,230943,70.45,70.45,70.44,70.44,11,CL.c.0
2024-10-15 13:14:54+00:00,32,1,230943,70.45,70.45,70.45,70.45,6,CL.c.0
2024-10-15 13:14:55+00:00,32,1,230943,70.45,70.49,70.45,70.48,6,CL.c.0
2024-10-15 13:14:56+00:00,32,1,230943,70.48,70.49,70.47,70.47,9,CL.c.0
2024-10-15 13:14:57+00:00,32,1,230943,70.48,70.48,70.48,70.48,2,CL.c.0
2024-10-15 13:14:58+00:00,32,1,230943,70.47,70.48,70.47,70.47,4,CL.c.0
2024-10-15 13:14:59+00:00,32,1,230943,70.47,70.47,70.47,70.47,1,CL.c.0
2024-10-15 13:15:00+00:00,32,1,230943,70.47,70.49,70.46,70.47,47,CL.c.0
2024-10-15 13:15:01+00:00,32,1,230943,70.48,70.5,70.48,70.5,19,CL.c.0
2024-10-15 13:15:02+00:00,32,1,230943,70.5,70.5,70.48,70.5,16,CL.c.0
2024-10-15 13:15:03+00:00,32,1,230943,70.5,70.5,70.49,70.49,7,CL.c.0
2024-10-15 13:15:04+00:00,32,1,230943,70.48,70.5,70.48,70.5,4,CL.c.0
2024-10-15 13:15:05+00:00,32,1,230943,70.49,70.49,70.46,70.46,15,CL.c.0
2024-10-15 13:15:06+00:00,32,1,230943,70.45,70.46,70.45,70.46,6,CL.c.0
2024-10-15 13:15:07+00:00,32,1,230943,70.46,70.46,70.46,70.46,2,CL.c.0
2024-10-15 13:15:08+00:00,32,1,230943,70.46,70.47,70.46,70.46,10,CL.c.0
2024-10-15 13:15:09+00:00,32,1,230943,70.46,70.46,70.46,70.46,1,CL.c.0
2024-10-15 13:15:10+00:00,32,1,230943,70.47,70.48,70.46,70.48,34,CL.c.0
2024-10-15 13:15:11+00:00,32,1,230943,70.48,70.49,70.48,70.48,19,CL.c.0
2024-10-15 13:15:12+00:00,32,1,230943,70.48,70.48,70.48,70.48,6,CL.c.0
2024-10-15 13:15:14+00:00,32,1,230943,70.47,70.47,70.47,70.47,2,CL.c.0
2024-10-15 13:15:15+00:00,32,1,230943,70.47,70.47,70.47,70.47,4,CL.c.0
2024-10-15 13:15:17+00:00,32,1,230943,70.46,70.52,70.46,70.5,248,CL.c.0
2024-10-15 13:15:18+00:00,32,1,230943,70.5,70.51,70.5,70.51,12,CL.c.0
2024-10-15 13:15:19+00:00,32,1,230943,70.5,70.51,70.48,70.48,21,CL.c.0
2024-10-15 13:15:20+00:00,32,1,230943,70.48,70.48,70.48,70.48,10,CL.c.0
2024-10-15 13:15:21+00:00,32,1,230943,70.48,70.49,70.48,70.49,12,CL.c.0
2024-10-15 13:15:22+00:00,32,1,230943,70.48,70.48,70.48,70.48,8,CL.c.0
